2025-01-19 16:22:50,922 - INFO - Phase, i = 4800, loss=0.1380, loss_phase=0.0752,w=-0.0595,ptp=6.2608
2025-01-19 16:22:51,606 - INFO - Phase, i = 4900, loss=0.1650, loss_phase=0.0746,w=-0.0492,ptp=6.2814
2025-01-19 16:22:52,279 - INFO - Phase, i = 5000, loss=0.1669, loss_phase=0.0908,w=-0.0719,ptp=6.2814
2025-01-19 16:22:52,952 - INFO - Phase, i = 5100, loss=0.1414, loss_phase=0.0764,w=-0.0676,ptp=6.2815
2025-01-19 16:22:53,644 - INFO - Phase, i = 5200, loss=0.1303, loss_phase=0.0777,w=-0.0658,ptp=6.2797
2025-01-19 16:22:54,350 - INFO - Phase, i = 5300, loss=0.3563, loss_phase=0.2531,w=-0.0742,ptp=6.2785
2025-01-19 16:22:55,021 - INFO - Phase, i = 5400, loss=0.1328, loss_phase=0.0736,w=-0.0513,ptp=6.2745
2025-01-19 16:22:55,707 - INFO - Phase, i = 5500, loss=0.1042, loss_phase=0.0531,w=-0.0501,ptp=6.2813
2025-01-19 16:22:56,503 - INFO - Phase, i = 5600, loss=0.1162, loss_phase=0.0662,w=-0.0633,ptp=6.2800
2025-01-19 16:22:57,238 - INFO - Phase, i = 5700, loss=0.1578, loss_phase=0.0933,w=-0.0750,ptp=6.2794
2025-01-19 16:22:57,928 - INFO - Phase, i = 5800, loss=0.1102, loss_phase=0.0651,w=-0.0695,ptp=6.2799
2025-01-19 16:22:58,637 - INFO - Phase, i = 5900, loss=0.1139, loss_phase=0.0717,w=-0.0764,ptp=6.2782
2025-01-19 16:22:59,324 - INFO - Phase, i = 6000, loss=0.1111, loss_phase=0.0685,w=-0.0887,ptp=6.2765
2025-01-19 16:23:00,063 - INFO - Phase, i = 6100, loss=0.1054, loss_phase=0.0654,w=-0.1056,ptp=6.2750
2025-01-19 16:23:00,798 - INFO - Phase, i = 6200, loss=0.4391, loss_phase=0.1322,w=-0.0527,ptp=6.2797
2025-01-19 16:23:01,506 - INFO - Phase, i = 6300, loss=0.1348, loss_phase=0.0728,w=-0.0629,ptp=6.2811
2025-01-19 16:23:02,181 - INFO - Phase, i = 6400, loss=0.1067, loss_phase=0.0554,w=-0.0620,ptp=6.2801
2025-01-19 16:23:02,855 - INFO - Phase, i = 6500, loss=0.1437, loss_phase=0.0810,w=-0.0832,ptp=6.2802
2025-01-19 16:23:03,546 - INFO - Phase, i = 6600, loss=0.1022, loss_phase=0.0563,w=-0.0667,ptp=6.2786
2025-01-19 16:23:04,246 - INFO - Phase, i = 6700, loss=0.1336, loss_phase=0.0781,w=-0.0754,ptp=6.2801
2025-01-19 16:23:04,937 - INFO - Phase, i = 6800, loss=0.0896, loss_phase=0.0488,w=-0.0657,ptp=6.2809
2025-01-19 16:23:05,623 - INFO - Phase, i = 6900, loss=0.1019, loss_phase=0.0608,w=-0.0747,ptp=6.2779
2025-01-19 16:23:06,315 - INFO - Phase, i = 7000, loss=0.0832, loss_phase=0.0452,w=-0.0719,ptp=6.2727
2025-01-19 16:23:07,000 - INFO - Phase, i = 7100, loss=0.1131, loss_phase=0.0667,w=-0.0913,ptp=6.2774
2025-01-19 16:23:07,678 - INFO - Phase, i = 7200, loss=0.0706, loss_phase=0.0363,w=-0.0851,ptp=6.2732
2025-01-19 16:23:08,399 - INFO - Phase, i = 7300, loss=0.0587, loss_phase=0.0269,w=-0.0830,ptp=6.2661
2025-01-19 16:23:09,132 - INFO - Phase, i = 7400, loss=0.4263, loss_phase=0.2954,w=-0.0107,ptp=6.2792
2025-01-19 16:23:09,828 - INFO - Phase, i = 7500, loss=0.2143, loss_phase=0.1196,w=-0.0771,ptp=6.2799
2025-01-19 16:23:10,523 - INFO - Phase, i = 7600, loss=0.1701, loss_phase=0.0884,w=-0.0808,ptp=6.2775
2025-01-19 16:23:11,248 - INFO - Phase, i = 7700, loss=0.1214, loss_phase=0.0630,w=-0.0983,ptp=6.2802
2025-01-19 16:23:11,937 - INFO - Phase, i = 7800, loss=0.0963, loss_phase=0.0463,w=-0.1033,ptp=6.2818
2025-01-19 16:23:12,642 - INFO - Phase, i = 7900, loss=0.0823, loss_phase=0.0380,w=-0.1035,ptp=6.2816
2025-01-19 16:23:13,385 - INFO - Phase, i = 8000, loss=0.0716, loss_phase=0.0337,w=-0.1044,ptp=6.2777
2025-01-19 16:23:14,105 - INFO - Phase, i = 8100, loss=0.0633, loss_phase=0.0307,w=-0.1059,ptp=6.2784
2025-01-19 16:23:14,904 - INFO - Phase, i = 8200, loss=0.0569, loss_phase=0.0281,w=-0.1062,ptp=6.2755
2025-01-19 16:23:15,725 - INFO - Phase, i = 8300, loss=0.0506, loss_phase=0.0245,w=-0.1017,ptp=6.2715
2025-01-19 16:23:16,451 - INFO - Phase, i = 8400, loss=0.0541, loss_phase=0.0279,w=-0.1076,ptp=6.2673
2025-01-19 16:23:17,163 - INFO - Phase, i = 8500, loss=0.0446, loss_phase=0.0211,w=-0.1036,ptp=6.2620
2025-01-19 16:23:17,865 - INFO - Phase, i = 8600, loss=0.0449, loss_phase=0.0217,w=-0.1007,ptp=6.2643
2025-01-19 16:23:18,579 - INFO - Phase, i = 8700, loss=0.0402, loss_phase=0.0180,w=-0.0982,ptp=6.2697
2025-01-19 16:23:19,293 - INFO - Phase, i = 8800, loss=0.0364, loss_phase=0.0182,w=-0.1003,ptp=6.2775
2025-01-19 16:23:19,995 - INFO - Phase, i = 8900, loss=0.0355, loss_phase=0.0179,w=-0.0978,ptp=6.2784
2025-01-19 16:23:20,710 - INFO - Phase, i = 9000, loss=0.0392, loss_phase=0.0214,w=-0.1059,ptp=6.2807
2025-01-19 16:23:21,418 - INFO - Phase, i = 9100, loss=0.0341, loss_phase=0.0192,w=-0.1043,ptp=6.2803
2025-01-19 16:23:22,147 - INFO - Phase, i = 9200, loss=0.0317, loss_phase=0.0176,w=-0.1017,ptp=6.2794
2025-01-19 16:23:22,859 - INFO - Phase, i = 9300, loss=0.0301, loss_phase=0.0162,w=-0.0993,ptp=6.2772
2025-01-19 16:23:23,600 - INFO - Phase, i = 9400, loss=0.0289, loss_phase=0.0152,w=-0.0971,ptp=6.2767
2025-01-19 16:23:24,341 - INFO - Phase, i = 9500, loss=0.0275, loss_phase=0.0140,w=-0.0948,ptp=6.2731
2025-01-19 16:23:25,068 - INFO - Phase, i = 9600, loss=0.0258, loss_phase=0.0129,w=-0.0924,ptp=6.2708
2025-01-19 16:23:25,801 - INFO - Phase, i = 9700, loss=0.0240, loss_phase=0.0121,w=-0.0899,ptp=6.2767
2025-01-19 16:23:26,518 - INFO - Phase, i = 9800, loss=0.0477, loss_phase=0.0194,w=-0.0940,ptp=6.2793
2025-01-19 16:23:27,244 - INFO - Phase, i = 9900, loss=0.0291, loss_phase=0.0159,w=-0.1036,ptp=6.2799
2025-01-19 16:23:28,128 - INFO - Equant, i = 0, loss=18.2793, loss_bound=13.8465,loss_angle=0.0101
